profile_id,strategy,n_claims_checked,n_correct,n_incorrect,n_uncertain,has_checkable_claims,no_errors,error_detail
P0276,few_shot,0,0,0,0,False,True,
P0277,zero_shot,0,0,0,0,False,True,
P0277,structured,3,3,0,0,True,True,
P0277,few_shot,0,0,0,0,False,True,
P0278,zero_shot,0,0,0,0,False,True,
P0278,structured,3,3,0,0,True,True,
P0278,few_shot,0,0,0,0,False,True,
P0279,zero_shot,0,0,0,0,False,True,
P0279,structured,3,3,0,0,True,True,
P0279,few_shot,0,0,0,0,False,True,
P0280,zero_shot,0,0,0,0,False,True,
P0280,structured,3,3,0,0,True,True,
P0280,few_shot,0,0,0,0,False,True,
P0281,zero_shot,0,0,0,0,False,True,
P0281,structured,3,3,0,0,True,True,
P0281,few_shot,0,0,0,0,False,True,
P0282,zero_shot,0,0,0,0,False,True,
P0282,structured,3,3,0,0,True,True,
P0282,few_shot,0,0,0,0,False,True,
P0283,zero_shot,0,0,0,0,False,True,
P0283,structured,3,3,0,0,True,True,
P0283,few_shot,0,0,0,0,False,True,
P0284,zero_shot,0,0,0,0,False,True,
P0284,structured,3,3,0,0,True,True,
P0284,few_shot,0,0,0,0,False,True,
P0285,zero_shot,0,0,0,0,False,True,
P0285,structured,3,3,0,0,True,True,
P0285,few_shot,0,0,0,0,False,True,
P0286,zero_shot,0,0,0,0,False,True,
P0286,structured,3,3,0,0,True,True,
P0286,few_shot,0,0,0,0,False,True,
P0287,zero_shot,0,0,0,0,False,True,
P0287,structured,3,3,0,0,True,True,
P0287,few_shot,0,0,0,0,False,True,
P0288,zero_shot,0,0,0,0,False,True,
P0288,structured,3,3,0,0,True,True,
P0288,few_shot,0,0,0,0,False,True,
P0289,zero_shot,0,0,0,0,False,True,
P0289,structured,3,3,0,0,True,True,
P0289,few_shot,0,0,0,0,False,True,
P0290,zero_shot,0,0,0,0,False,True,
P0290,structured,3,3,0,0,True,True,
P0290,few_shot,0,0,0,0,False,True,
P0291,zero_shot,0,0,0,0,False,True,
P0291,structured,11,11,0,0,True,True,
P0291,few_shot,0,0,0,0,False,True,
P0292,zero_shot,0,0,0,0,False,True,
P0292,structured,3,3,0,0,True,True,
P0292,few_shot,0,0,0,0,False,True,
P0293,zero_shot,0,0,0,0,False,True,
P0293,structured,3,3,0,0,True,True,
P0293,few_shot,0,0,0,0,False,True,
P0294,zero_shot,0,0,0,0,False,True,
P0294,structured,3,3,0,0,True,True,
P0294,few_shot,0,0,0,0,False,True,
P0295,zero_shot,0,0,0,0,False,True,
P0295,structured,3,3,0,0,True,True,
P0295,few_shot,0,0,0,0,False,True,
P0296,zero_shot,0,0,0,0,False,True,
P0296,structured,3,3,0,0,True,True,
P0296,few_shot,0,0,0,0,False,True,
P0297,zero_shot,0,0,0,0,False,True,
P0297,structured,3,3,0,0,True,True,
P0297,few_shot,0,0,0,0,False,True,
P0298,zero_shot,0,0,0,0,False,True,
P0298,structured,3,3,0,0,True,True,
P0298,few_shot,0,0,0,0,False,True,
P0299,zero_shot,0,0,0,0,False,True,
P0299,structured,3,3,0,0,True,True,
P0299,few_shot,0,0,0,0,False,True,
P0300,zero_shot,0,0,0,0,False,True,
P0300,structured,3,3,0,0,True,True,
P0300,few_shot,0,0,0,0,False,True,
